Customer_ID,Already_Buys,Recommendation_1,Score_1,Recommendation_2,Score_2,Recommendation_3,Score_3
CUST_01189,"Beauty, Books, Fashion, Sports, Toys",Food,0.2252,Electronics,0.2176,Home & Garden,0.2141
CUST_01190,"Fashion, Sports, Toys",Food,0.2289,Home & Garden,0.2201,Electronics,0.2199
CUST_01191,"Beauty, Fashion, Food, Home & Garden, Sports, Toys",Electronics,0.2167,Books,0.2113,,0.0
CUST_01192,"Electronics, Food",Sports,0.2346,Toys,0.2301,Beauty,0.2204
CUST_01193,"Beauty, Books, Electronics, Fashion, Home & Garden, Sports",Toys,0.2225,Food,0.2173,,0.0
CUST_01194,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_01195,"Books, Fashion, Sports",Food,0.2255,Toys,0.2175,Electronics,0.2123
CUST_01196,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_01197,"Fashion, Food",Sports,0.2403,Toys,0.2199,Books,0.219
CUST_01198,"Beauty, Books, Fashion, Food, Toys",Sports,0.2254,Electronics,0.2132,Home & Garden,0.2118
CUST_01199,"Beauty, Electronics",Toys,0.2231,Sports,0.2207,Home & Garden,0.2165
CUST_01200,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_01201,"Food, Home & Garden",Toys,0.2305,Sports,0.2297,Beauty,0.2168
CUST_01202,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_01203,"Electronics, Fashion",Sports,0.2287,Toys,0.2254,Books,0.2182
CUST_01204,"Fashion, Sports",Food,0.231,Toys,0.2186,Books,0.2146
CUST_01205,"Beauty, Books, Sports, Toys",Food,0.2276,Electronics,0.2218,Fashion,0.2194
CUST_01206,"Beauty, Electronics, Fashion, Home & Garden, Sports",Toys,0.2239,Food,0.2178,Books,0.2102
CUST_01207,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_01208,"Electronics, Fashion, Food, Home & Garden, Sports, Toys",Beauty,0.2138,Books,0.2121,,0.0
CUST_01209,"Electronics, Toys",Home & Garden,0.2303,Sports,0.2225,Books,0.214
CUST_01210,"Sports, Toys",Food,0.2355,Electronics,0.2292,Fashion,0.2248
CUST_01211,"Beauty, Books, Toys",Electronics,0.2214,Food,0.2213,Home & Garden,0.2154
CUST_01212,"Beauty, Books, Sports",Food,0.2285,Fashion,0.2208,Electronics,0.2172
CUST_01213,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_01214,"Electronics, Home & Garden",Toys,0.2359,Sports,0.218,Beauty,0.2123
CUST_01215,"Books, Food, Sports",Fashion,0.2246,Toys,0.2206,Beauty,0.217
CUST_01216,"Sports, Toys",Food,0.2355,Electronics,0.2292,Fashion,0.2248
CUST_01217,"Beauty, Food, Home & Garden, Sports",Toys,0.2234,Fashion,0.2164,Electronics,0.2159
CUST_01218,"Books, Electronics, Fashion, Food, Sports",Toys,0.2225,Beauty,0.2142,Home & Garden,0.2103
CUST_01219,"Beauty, Food, Home & Garden",Sports,0.226,Toys,0.2239,Electronics,0.2136
CUST_01220,"Electronics, Sports",Toys,0.2288,Food,0.2234,Home & Garden,0.2187
CUST_01221,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_01222,"Books, Electronics, Food",Toys,0.2251,Sports,0.2249,Beauty,0.2161
CUST_01223,"Books, Food, Toys",Sports,0.2246,Fashion,0.2182,Electronics,0.2163
CUST_01224,"Electronics, Sports, Toys",Home & Garden,0.2246,Food,0.2238,Fashion,0.2169
CUST_01225,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_01226,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_01227,"Food, Sports",Fashion,0.2251,Toys,0.2233,Beauty,0.2217
CUST_01228,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_01229,"Beauty, Books",Food,0.2197,Electronics,0.2143,Fashion,0.214
CUST_01230,"Beauty, Books, Electronics, Fashion, Food, Toys",Sports,0.225,Home & Garden,0.2139,,0.0
CUST_01231,"Beauty, Sports",Food,0.2356,Electronics,0.2194,Fashion,0.2194
CUST_01232,"Food, Toys",Sports,0.2341,Home & Garden,0.219,Electronics,0.2181
CUST_01233,"Beauty, Books, Home & Garden",Toys,0.2207,Electronics,0.2176,Food,0.2137
CUST_01234,"Beauty, Electronics, Fashion",Sports,0.2253,Toys,0.2205,Home & Garden,0.2147
CUST_01235,"Beauty, Sports, Toys",Food,0.2319,Electronics,0.2248,Home & Garden,0.2194
CUST_01236,"Beauty, Electronics",Toys,0.2231,Sports,0.2207,Home & Garden,0.2165
CUST_01237,"Books, Fashion",Sports,0.22,Toys,0.2152,Food,0.2151
CUST_01238,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_01239,"Books, Fashion, Food, Home & Garden, Sports",Toys,0.2227,Beauty,0.2128,Electronics,0.2124
CUST_01240,"Beauty, Books, Food, Home & Garden, Toys",Sports,0.2211,Electronics,0.2178,Fashion,0.214
CUST_01241,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_01242,"Beauty, Home & Garden, Sports",Food,0.2243,Toys,0.223,Electronics,0.221
CUST_01243,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_01244,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_01245,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_01246,"Beauty, Electronics, Fashion, Sports",Food,0.2219,Toys,0.2208,Home & Garden,0.2143
CUST_01247,"Beauty, Books, Electronics, Fashion, Food, Home & Garden",Sports,0.2235,Toys,0.2229,,0.0
CUST_01248,"Beauty, Books, Food, Home & Garden, Toys",Sports,0.2211,Electronics,0.2178,Fashion,0.214
CUST_01249,"Beauty, Fashion, Food, Home & Garden",Sports,0.2281,Toys,0.2217,Books,0.2117
CUST_01250,"Fashion, Home & Garden",Toys,0.2257,Sports,0.2238,Electronics,0.2127
CUST_01251,"Beauty, Books, Fashion, Food, Home & Garden",Sports,0.2236,Toys,0.2204,Electronics,0.2109
CUST_01252,"Food, Home & Garden, Sports, Toys",Electronics,0.2208,Fashion,0.2191,Beauty,0.2157
CUST_01253,"Beauty, Books",Food,0.2197,Electronics,0.2143,Fashion,0.214
CUST_01254,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_01255,"Beauty, Food, Toys",Sports,0.2289,Electronics,0.2173,Home & Garden,0.2155
CUST_01256,"Books, Food",Sports,0.2259,Toys,0.2199,Fashion,0.2197
CUST_01257,"Books, Fashion, Home & Garden, Sports",Toys,0.2222,Food,0.2195,Electronics,0.2153
CUST_01258,"Books, Electronics, Toys",Home & Garden,0.2206,Sports,0.2168,Fashion,0.2133
CUST_01259,"Books, Electronics, Home & Garden, Sports",Toys,0.2272,Fashion,0.2175,Food,0.2157
CUST_01260,"Electronics, Home & Garden",Toys,0.2359,Sports,0.218,Beauty,0.2123
CUST_01261,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_01262,"Electronics, Home & Garden",Toys,0.2359,Sports,0.218,Beauty,0.2123
CUST_01263,"Beauty, Electronics, Home & Garden",Toys,0.2275,Sports,0.2182,Food,0.209
CUST_01264,"Fashion, Sports",Food,0.231,Toys,0.2186,Books,0.2146
CUST_01265,"Electronics, Home & Garden, Toys",Sports,0.2193,Beauty,0.2117,Books,0.2097
CUST_01266,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_01267,"Books, Electronics, Food",Toys,0.2251,Sports,0.2249,Beauty,0.2161
CUST_01268,"Beauty, Food, Sports, Toys",Electronics,0.2187,Fashion,0.2174,Home & Garden,0.2149
CUST_01269,"Electronics, Fashion, Food, Sports",Toys,0.2243,Beauty,0.2159,Books,0.2141
CUST_01270,"Books, Fashion, Food",Sports,0.2288,Toys,0.2183,Beauty,0.2123
CUST_01271,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_01272,"Beauty, Sports",Food,0.2356,Electronics,0.2194,Fashion,0.2194
CUST_01273,"Beauty, Fashion",Sports,0.2265,Food,0.2203,Books,0.2156
CUST_01274,"Electronics, Food, Home & Garden, Toys",Sports,0.2261,Beauty,0.215,Books,0.2109
CUST_01275,"Books, Electronics",Toys,0.2253,Sports,0.2143,Home & Garden,0.2128
CUST_01276,"Books, Fashion",Sports,0.22,Toys,0.2152,Food,0.2151
CUST_01277,"Electronics, Sports, Toys",Home & Garden,0.2246,Food,0.2238,Fashion,0.2169
CUST_01278,"Beauty, Electronics, Fashion, Food",Sports,0.2305,Toys,0.2215,Books,0.2146
CUST_01279,"Books, Fashion, Home & Garden, Sports, Toys",Food,0.2205,Electronics,0.2193,Beauty,0.21
CUST_01280,"Electronics, Sports",Toys,0.2288,Food,0.2234,Home & Garden,0.2187
CUST_01281,"Beauty, Books, Fashion, Home & Garden, Toys",Sports,0.2187,Electronics,0.2179,Food,0.2163
CUST_01282,"Electronics, Food, Home & Garden, Toys",Sports,0.2261,Beauty,0.215,Books,0.2109
CUST_01283,"Beauty, Books, Home & Garden",Toys,0.2207,Electronics,0.2176,Food,0.2137
CUST_01284,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_01285,"Electronics, Fashion",Sports,0.2287,Toys,0.2254,Books,0.2182
CUST_01286,"Books, Sports",Food,0.2304,Fashion,0.229,Toys,0.2186
CUST_01287,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_01288,"Beauty, Books",Food,0.2197,Electronics,0.2143,Fashion,0.214
CUST_01289,"Beauty, Books",Food,0.2197,Electronics,0.2143,Fashion,0.214
CUST_01290,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_01291,"Books, Home & Garden, Toys",Electronics,0.2242,Fashion,0.2166,Sports,0.2136
CUST_01292,"Beauty, Sports",Food,0.2356,Electronics,0.2194,Fashion,0.2194
CUST_01293,"Fashion, Home & Garden",Toys,0.2257,Sports,0.2238,Electronics,0.2127
CUST_01294,"Beauty, Fashion, Food, Sports, Toys",Electronics,0.2152,Home & Garden,0.2142,Books,0.2133
CUST_01295,"Beauty, Books, Electronics, Fashion, Food, Sports",Toys,0.2205,Home & Garden,0.21,,0.0
CUST_01296,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_01297,"Electronics, Sports",Toys,0.2288,Food,0.2234,Home & Garden,0.2187
CUST_01298,"Beauty, Fashion, Food, Home & Garden, Sports, Toys",Electronics,0.2167,Books,0.2113,,0.0
CUST_01299,"Beauty, Electronics",Toys,0.2231,Sports,0.2207,Home & Garden,0.2165
CUST_01300,"Beauty, Food",Sports,0.2324,Toys,0.2176,Books,0.211
CUST_01301,"Books, Electronics, Fashion, Food",Sports,0.2273,Toys,0.2226,Beauty,0.2132
CUST_01302,"Fashion, Food, Sports",Toys,0.2206,Beauty,0.2159,Books,0.2145
CUST_01303,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_01304,"Books, Electronics, Fashion, Food, Toys",Sports,0.2262,Home & Garden,0.2149,Beauty,0.2127
CUST_01305,"Beauty, Fashion, Food",Sports,0.2331,Toys,0.2168,Books,0.2152
CUST_01306,"Beauty, Books, Electronics, Sports",Food,0.2216,Toys,0.2208,Fashion,0.2159
CUST_01307,"Books, Electronics, Fashion, Food, Sports",Toys,0.2225,Beauty,0.2142,Home & Garden,0.2103
CUST_01308,"Beauty, Electronics, Food, Sports",Toys,0.2232,Fashion,0.2139,Home & Garden,0.2119
CUST_01309,"Books, Electronics, Fashion, Sports, Toys",Food,0.2203,Home & Garden,0.2172,Beauty,0.2114
CUST_01310,"Books, Home & Garden",Toys,0.2257,Electronics,0.2185,Fashion,0.2173
CUST_01311,"Electronics, Fashion, Food, Home & Garden",Sports,0.2292,Toys,0.2279,Beauty,0.2135
CUST_01312,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_01313,"Beauty, Toys",Electronics,0.2257,Food,0.2248,Home & Garden,0.2225
CUST_01314,"Beauty, Books, Sports",Food,0.2285,Fashion,0.2208,Electronics,0.2172
CUST_01315,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_01316,"Electronics, Home & Garden, Toys",Sports,0.2193,Beauty,0.2117,Books,0.2097
CUST_01317,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_01318,"Fashion, Food",Sports,0.2403,Toys,0.2199,Books,0.219
CUST_01319,"Beauty, Food, Home & Garden, Toys",Sports,0.225,Electronics,0.2191,Fashion,0.2116
CUST_01320,"Electronics, Fashion, Home & Garden",Toys,0.229,Sports,0.2235,Books,0.2125
CUST_01321,"Home & Garden, Sports",Toys,0.2291,Food,0.224,Electronics,0.2236
CUST_01322,"Electronics, Fashion, Sports",Toys,0.2242,Food,0.2209,Home & Garden,0.2161
CUST_01323,"Fashion, Food, Home & Garden, Sports",Toys,0.2245,Beauty,0.2141,Electronics,0.2122
CUST_01324,"Books, Food",Sports,0.2259,Toys,0.2199,Fashion,0.2197
CUST_01325,"Electronics, Food, Sports, Toys",Home & Garden,0.2188,Beauty,0.2175,Fashion,0.2166
CUST_01326,"Beauty, Food, Sports, Toys",Electronics,0.2187,Fashion,0.2174,Home & Garden,0.2149
CUST_01327,"Beauty, Books, Fashion, Food",Sports,0.2262,Toys,0.2164,Electronics,0.2076
CUST_01328,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_01329,"Beauty, Fashion, Food, Home & Garden, Sports",Toys,0.2218,Electronics,0.213,Books,0.2105
CUST_01330,"Books, Sports",Food,0.2304,Fashion,0.229,Toys,0.2186
CUST_01331,"Fashion, Home & Garden, Sports, Toys",Food,0.2221,Electronics,0.221,Books,0.2114
CUST_01332,"Books, Food, Home & Garden",Toys,0.2254,Sports,0.2217,Fashion,0.2168
CUST_01333,"Beauty, Home & Garden, Sports, Toys",Electronics,0.2246,Food,0.2244,Fashion,0.2162
CUST_01334,"Beauty, Food, Toys",Sports,0.2289,Electronics,0.2173,Home & Garden,0.2155
CUST_01335,"Beauty, Books",Food,0.2197,Electronics,0.2143,Fashion,0.214
CUST_01336,"Books, Fashion, Toys",Sports,0.2207,Food,0.2183,Electronics,0.2165
CUST_01337,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_01338,"Fashion, Food, Home & Garden, Toys",Sports,0.229,Electronics,0.2154,Books,0.2136
CUST_01339,"Books, Fashion, Food, Sports",Toys,0.2192,Beauty,0.2138,Electronics,0.2094
CUST_01340,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_01341,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_01342,"Beauty, Books, Food, Home & Garden, Sports",Toys,0.2217,Fashion,0.2178,Electronics,0.2153
CUST_01343,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_01344,"Beauty, Books, Food, Home & Garden",Toys,0.2217,Sports,0.2209,Fashion,0.2137
CUST_01345,"Beauty, Food",Sports,0.2324,Toys,0.2176,Books,0.211
CUST_01346,"Beauty, Books, Fashion",Sports,0.2195,Food,0.2184,Toys,0.2137
CUST_01347,"Sports, Toys",Food,0.2355,Electronics,0.2292,Fashion,0.2248
CUST_01348,"Beauty, Electronics, Fashion, Home & Garden",Toys,0.2244,Sports,0.2222,Books,0.2113
CUST_01349,"Beauty, Electronics, Home & Garden, Sports",Toys,0.2261,Food,0.2184,Fashion,0.2127
CUST_01350,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_01351,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_01352,"Fashion, Food, Home & Garden",Sports,0.2313,Toys,0.2254,Books,0.2131
CUST_01353,"Beauty, Fashion",Sports,0.2265,Food,0.2203,Books,0.2156
CUST_01354,"Books, Electronics",Toys,0.2253,Sports,0.2143,Home & Garden,0.2128
CUST_01355,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_01356,"Books, Food",Sports,0.2259,Toys,0.2199,Fashion,0.2197
CUST_01357,"Electronics, Food, Home & Garden",Toys,0.2321,Sports,0.2274,Beauty,0.2165
CUST_01358,"Beauty, Food, Sports",Toys,0.2191,Fashion,0.2182,Electronics,0.2131
CUST_01359,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_01360,"Books, Food",Sports,0.2259,Toys,0.2199,Fashion,0.2197
CUST_01361,"Food, Home & Garden",Toys,0.2305,Sports,0.2297,Beauty,0.2168
CUST_01362,"Beauty, Books, Electronics, Food, Sports",Toys,0.2216,Fashion,0.2158,Home & Garden,0.2098
CUST_01363,"Fashion, Food, Home & Garden",Sports,0.2313,Toys,0.2254,Books,0.2131
CUST_01364,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_01365,"Books, Fashion, Home & Garden, Sports, Toys",Food,0.2205,Electronics,0.2193,Beauty,0.21
CUST_01366,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_01367,"Beauty, Fashion",Sports,0.2265,Food,0.2203,Books,0.2156
CUST_01368,"Books, Fashion, Sports",Food,0.2255,Toys,0.2175,Electronics,0.2123
CUST_01369,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_01370,"Books, Electronics, Fashion, Home & Garden",Toys,0.2255,Sports,0.219,Beauty,0.2091
CUST_01371,"Electronics, Fashion, Food, Home & Garden, Sports, Toys",Beauty,0.2138,Books,0.2121,,0.0
CUST_01372,"Beauty, Books, Electronics, Fashion, Food, Home & Garden, Toys",Sports,0.2233,,0.0,,0.0
CUST_01373,"Fashion, Toys",Sports,0.2282,Home & Garden,0.2236,Food,0.2202
CUST_01374,"Fashion, Food, Sports, Toys",Home & Garden,0.2155,Electronics,0.2151,Books,0.2147
CUST_01375,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_01376,"Books, Sports, Toys",Food,0.2285,Fashion,0.2244,Electronics,0.2237
CUST_01377,"Food, Home & Garden",Toys,0.2305,Sports,0.2297,Beauty,0.2168
CUST_01378,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_01379,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_01380,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_01381,"Beauty, Toys",Electronics,0.2257,Food,0.2248,Home & Garden,0.2225
CUST_01382,"Electronics, Fashion, Food, Sports, Toys",Home & Garden,0.2173,Beauty,0.2149,Books,0.2143
CUST_01383,"Electronics, Fashion, Food, Home & Garden, Toys",Sports,0.2277,Books,0.2135,Beauty,0.2129
CUST_01384,"Books, Fashion, Sports",Food,0.2255,Toys,0.2175,Electronics,0.2123
CUST_01385,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_01386,"Books, Food, Toys",Sports,0.2246,Fashion,0.2182,Electronics,0.2163
CUST_01387,"Beauty, Books, Home & Garden, Sports, Toys",Food,0.2224,Electronics,0.2223,Fashion,0.2177
CUST_01388,"Beauty, Books, Food, Toys",Sports,0.2231,Electronics,0.2162,Fashion,0.2147
CUST_01389,"Electronics, Home & Garden",Toys,0.2359,Sports,0.218,Beauty,0.2123
CUST_01390,"Beauty, Home & Garden",Toys,0.2235,Electronics,0.2201,Sports,0.2158
CUST_01391,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_01392,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_01393,"Beauty, Books, Sports, Toys",Food,0.2276,Electronics,0.2218,Fashion,0.2194
CUST_01394,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_01395,"Beauty, Books, Fashion, Home & Garden, Sports",Food,0.2206,Toys,0.2199,Electronics,0.2154
CUST_01396,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_01397,"Beauty, Fashion",Sports,0.2265,Food,0.2203,Books,0.2156
CUST_01398,"Food, Sports",Fashion,0.2251,Toys,0.2233,Beauty,0.2217
CUST_01399,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_01400,"Home & Garden, Toys",Electronics,0.2299,Sports,0.2176,Food,0.2131
CUST_01401,"Beauty, Home & Garden",Toys,0.2235,Electronics,0.2201,Sports,0.2158
CUST_01402,"Beauty, Electronics, Food, Sports, Toys",Home & Garden,0.2168,Fashion,0.2142,Books,0.2111
CUST_01403,"Electronics, Fashion, Home & Garden, Sports",Toys,0.2272,Food,0.2161,Beauty,0.2119
CUST_01404,"Beauty, Food, Sports, Toys",Electronics,0.2187,Fashion,0.2174,Home & Garden,0.2149
CUST_01405,"Books, Electronics, Food, Sports",Toys,0.2243,Fashion,0.2187,Beauty,0.2167
CUST_01406,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_01407,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_01408,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_01409,"Food, Toys",Sports,0.2341,Home & Garden,0.219,Electronics,0.2181
CUST_01410,"Fashion, Sports",Food,0.231,Toys,0.2186,Books,0.2146
CUST_01411,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_01412,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_01413,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_01414,"Electronics, Fashion",Sports,0.2287,Toys,0.2254,Books,0.2182
CUST_01415,"Fashion, Toys",Sports,0.2282,Home & Garden,0.2236,Food,0.2202
CUST_01416,"Food, Toys",Sports,0.2341,Home & Garden,0.219,Electronics,0.2181
CUST_01417,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_01418,"Electronics, Fashion, Food, Home & Garden, Sports",Toys,0.2267,Beauty,0.2145,Books,0.2115
CUST_01419,"Books, Electronics, Home & Garden, Sports",Toys,0.2272,Fashion,0.2175,Food,0.2157
CUST_01420,"Beauty, Fashion, Home & Garden, Sports",Food,0.2221,Toys,0.221,Electronics,0.2161
CUST_01421,"Books, Electronics, Fashion, Sports",Toys,0.222,Food,0.2193,Home & Garden,0.2124
CUST_01422,"Books, Food",Sports,0.2259,Toys,0.2199,Fashion,0.2197
CUST_01423,"Beauty, Food, Home & Garden, Toys",Sports,0.225,Electronics,0.2191,Fashion,0.2116
CUST_01424,"Books, Electronics",Toys,0.2253,Sports,0.2143,Home & Garden,0.2128
CUST_01425,"Books, Food, Toys",Sports,0.2246,Fashion,0.2182,Electronics,0.2163
CUST_01426,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_01427,"Beauty, Books, Sports",Food,0.2285,Fashion,0.2208,Electronics,0.2172
CUST_01428,"Home & Garden, Toys",Electronics,0.2299,Sports,0.2176,Food,0.2131
CUST_01429,"Beauty, Books, Electronics, Sports",Food,0.2216,Toys,0.2208,Fashion,0.2159
CUST_01430,"Food, Sports",Fashion,0.2251,Toys,0.2233,Beauty,0.2217
CUST_01431,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_01432,"Books, Electronics, Fashion, Food, Home & Garden, Sports",Toys,0.2248,Beauty,0.2133,,0.0
CUST_01433,"Books, Food, Sports",Fashion,0.2246,Toys,0.2206,Beauty,0.217
CUST_01434,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_01435,"Beauty, Books, Electronics, Fashion, Home & Garden, Sports, Toys",Food,0.2183,,0.0,,0.0
CUST_01436,"Books, Food, Home & Garden, Sports",Toys,0.2245,Fashion,0.2212,Electronics,0.2152
CUST_01437,"Beauty, Sports",Food,0.2356,Electronics,0.2194,Fashion,0.2194
CUST_01438,"Books, Fashion, Toys",Sports,0.2207,Food,0.2183,Electronics,0.2165
CUST_01439,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_01440,"Beauty, Toys",Electronics,0.2257,Food,0.2248,Home & Garden,0.2225
CUST_01441,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_01442,"Books, Home & Garden",Toys,0.2257,Electronics,0.2185,Fashion,0.2173
CUST_01443,"Books, Electronics, Fashion, Food, Home & Garden, Sports",Toys,0.2248,Beauty,0.2133,,0.0
CUST_01444,"Books, Electronics, Fashion",Toys,0.222,Sports,0.221,Home & Garden,0.2122
CUST_01445,"Beauty, Food, Sports",Toys,0.2191,Fashion,0.2182,Electronics,0.2131
CUST_01446,"Sports, Toys",Food,0.2355,Electronics,0.2292,Fashion,0.2248
CUST_01447,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_01448,"Food, Home & Garden",Toys,0.2305,Sports,0.2297,Beauty,0.2168
CUST_01449,"Books, Fashion, Sports",Food,0.2255,Toys,0.2175,Electronics,0.2123
CUST_01450,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_01451,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_01452,"Books, Home & Garden",Toys,0.2257,Electronics,0.2185,Fashion,0.2173
CUST_01453,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_01454,"Beauty, Fashion",Sports,0.2265,Food,0.2203,Books,0.2156
CUST_01455,"Beauty, Books, Electronics, Fashion, Food",Sports,0.2255,Toys,0.2202,Home & Garden,0.2094
CUST_01456,"Books, Fashion, Sports",Food,0.2255,Toys,0.2175,Electronics,0.2123
